CONTRACT_ID,PLAN_ID,SEGMENT_ID,CONTRACT_NAME,PLAN_NAME,FORMULARY_ID,PREMIUM,DEDUCTIBLE,ICL,MA_REGION_CODE,PDP_REGION_CODE,STATE,COUNTY_CODE,SNP,PLAN_SUPPRESSED_YN
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17560,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17600,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17740,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17770,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17860,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17880,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17950,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,KS,17986,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26030,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26040,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26060,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26070,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26080,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26090,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26130,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26160,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26180,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26190,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26210,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26230,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26250,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26260,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26280,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26290,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26330,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26380,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26410,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26411,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26440,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26450,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26470,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26500,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26520,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26530,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26540,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26560,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26650,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26670,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26700,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26740,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26750,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26751,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26790,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26800,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26820,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26821,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26840,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26880,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26911,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26970,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26986,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26988,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26990,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26993,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26994,0,N
H5216,33,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,29.1,195,3750, , ,MO,26996,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,IL,14680,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,IL,14750,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,IL,14900,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,MO,26490,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,MO,26910,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,MO,26930,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,MO,26940,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,MO,26950,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,MO,26991,0,N
H5216,33,2,HUMANA INSURANCE COMPANY,HumanaChoice H5216-033 (PPO),18258,0,195,3750, , ,MO,26992,0,N
H5216,34,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-034 (PPO),18258,36.4,225,3750, , ,AZ,3060,0,N
H5216,34,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-034 (PPO),18258,36.4,225,3750, , ,AZ,3090,0,N
H5216,34,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-034 (PPO),18258,36.4,225,3750, , ,AZ,3100,0,N
H5216,34,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-034 (PPO),18258,36.4,225,3750, , ,AZ,3110,0,N
H5216,35,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-035 (PPO),18258,30.4,225,3750, , ,AZ,3055,0,N
H5216,35,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-035 (PPO),18258,30.4,225,3750, , ,AZ,3070,0,N
H5216,35,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-035 (PPO),18258,30.4,225,3750, , ,AZ,3120,0,N
H5216,36,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-036 (PPO),18258,56.2,225,3750, , ,NV,29010,0,N
H5216,36,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-036 (PPO),18258,56.2,225,3750, , ,NV,29110,0,N
H5216,37,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-037 (PPO),18258,0,225,3750, , ,NV,29010,0,N
H5216,37,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-037 (PPO),18258,0,225,3750, , ,NV,29110,0,N
H5216,38,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-038 (PPO),18258,35.7,225,3750, , ,NV,29150,0,N
H5216,39,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-039 (PPO),18258,19.2,400,3750, , ,NV,29150,0,N
H5216,40,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-040 (PPO),18258,0,150,3750, , ,HI,12020,0,N
H5216,40,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-040 (PPO),18258,0,150,3750, , ,HI,12040,0,N
H5216,40,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-040 (PPO),18258,0,150,3750, , ,HI,12050,0,N
H5216,41,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-041 (PPO),18258,0,250,3750, , ,HI,12020,0,N
H5216,41,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-041 (PPO),18258,0,250,3750, , ,HI,12040,0,N
H5216,41,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-041 (PPO),18258,0,250,3750, , ,HI,12050,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45000,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45030,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45050,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45060,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45070,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45090,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45113,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45130,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45230,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45250,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45251,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45280,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45281,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45301,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45310,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45312,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45320,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45321,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45340,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45390,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45391,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45392,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45400,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45410,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45430,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45450,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45451,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45460,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45470,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45490,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45510,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45530,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45531,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45541,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45563,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45564,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45570,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45581,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45600,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45610,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45620,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45640,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45653,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45661,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45700,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45711,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45720,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45721,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45731,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45742,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45743,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45757,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45783,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45784,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45791,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45792,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45794,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45801,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45803,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45820,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45830,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45840,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45841,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45842,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45850,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45860,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45871,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45873,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45879,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45881,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45884,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45885,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45889,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45890,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45892,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45910,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45911,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45942,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45943,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45945,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45947,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45948,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45949,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45950,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45952,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45953,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45954,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45971,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45974,0,N
H5216,42,0,HUMANA INSURANCE COMPANY,HumanaChoice H5216-042 (PPO),18258,37.6,175,3750, , ,TX,45983,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45030,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45050,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45060,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45070,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45090,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45113,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45130,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45230,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45240,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45251,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45280,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45301,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45310,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45312,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45320,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45340,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45390,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45392,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45400,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45410,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45430,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45451,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45460,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45470,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45480,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45490,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45510,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45530,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45541,0,N
H5216,43,1,HUMANA INSURANCE COMPANY,HumanaChoice H5216-043 (PPO),18258,15,360,3750, , ,TX,45550,0,N
